Date,Open,High,Low,Close,Adj Close,Volume
2010-09-30,10.321428,10.357142,10.044642,10.133928,8.742045,673391600
2010-10-01,10.219643,10.235000,10.048214,10.090000,8.704145,448142800
2010-10-04,10.057143,10.103572,9.920357,9.951428,8.584609,435302000
2010-10-05,10.071428,10.337500,10.065000,10.319285,8.901942,501967200
2010-10-06,10.342500,10.428214,10.187857,10.328215,8.909643,670868800
2010-10-07,10.369286,10.374286,10.246786,10.329286,8.910567,408399600
2010-10-08,10.418214,10.517858,10.357142,10.502500,9.059988,658403200
2010-10-11,10.526428,10.615714,10.521428,10.548572,9.099733,427753200
2010-10-12,10.550357,10.696428,10.446072,10.662143,9.197706,558544000
2010-10-13,10.721429,10.784286,10.707143,10.719286,9.247001,630092400
2010-10-14,10.774643,10.802500,10.728572,10.796785,9.313858,435296400
2010-10-15,10.980000,11.250000,10.889643,11.240714,9.696815,922194000
2010-10-18,11.373929,11.392858,11.224643,11.357142,9.797250,1093010800
2010-10-19,10.835714,11.206072,10.715000,11.053214,9.535069,1232784000
2010-10-20,11.035714,11.223214,10.959642,11.090357,9.567108,721624400
2010-10-21,11.155714,11.240714,10.957143,11.054286,9.535990,551460000
2010-10-22,11.038215,11.072857,10.939285,10.981071,9.472832,372778000
2010-10-25,11.038929,11.128572,11.015715,11.030000,9.515040,392462000
2010-10-26,10.959642,11.062143,10.916072,11.001785,9.490700,392929600
2010-10-27,10.987500,11.067857,10.914286,10.993929,9.483923,399002800
2010-10-28,10.998215,11.000000,10.746428,10.901428,9.404126,551051200
2010-10-29,10.865357,10.924286,10.745358,10.749286,9.272884,430511200
2010-11-01,10.793571,10.914286,10.792857,10.863571,9.371468,423889200
2010-11-02,10.964286,11.078215,10.964286,11.048572,9.531059,433930000
2010-11-03,11.120358,11.174286,11.018929,11.171429,9.637044,508348400
2010-11-04,11.266071,11.435000,11.251071,11.366786,9.805567,642488000
2010-11-05,11.356786,11.413215,11.312500,11.326072,9.770448,361253200
2010-11-08,11.328571,11.420357,11.312857,11.379286,9.816351,281758400
2010-11-09,11.466071,11.475000,11.232142,11.288571,9.738095,383544000
2010-11-10,11.308572,11.384643,11.198215,11.358214,9.798177,384227200
2010-11-11,11.250000,11.371428,11.223214,11.308928,9.755658,361284000
2010-11-12,11.285714,11.303572,10.843928,11.001071,9.490087,795846800
2010-11-15,11.016429,11.090714,10.938214,10.965714,9.459582,403606000
2010-11-16,10.918571,10.985714,10.690000,10.771071,9.291676,657650000
2010-11-17,10.757143,10.856786,10.634286,10.732142,9.258093,479449600
2010-11-18,10.900000,11.059643,10.881785,11.015357,9.502407,494491200
2010-11-19,10.998929,11.014286,10.901428,10.954643,9.450032,384843200
2010-11-22,10.952857,11.191428,10.923928,11.191428,9.654296,393075200
2010-11-23,11.087500,11.133928,10.948571,11.026072,9.511648,519447600
2010-11-24,11.142858,11.264286,11.133928,11.242857,9.698663,413725200
2010-11-26,11.205000,11.346429,11.176429,11.250000,9.704822,237585600
2010-11-29,11.267858,11.338572,11.120714,11.316786,9.762436,445785200
2010-11-30,11.197857,11.227143,11.102500,11.112500,9.586211,501858000
2010-12-01,11.259643,11.348214,11.250000,11.300000,9.747958,461750800
2010-12-02,11.340357,11.392858,11.246072,11.362500,9.801870,462837200
2010-12-03,11.321786,11.380357,11.297857,11.337143,9.779997,342092800
2010-12-06,11.380000,11.511786,11.372143,11.433928,9.863489,448481600
2010-12-07,11.564285,11.571072,11.361428,11.364643,9.803719,391454000
2010-12-08,11.415358,11.465000,11.325357,11.464643,9.889985,321935600
2010-12-09,11.504642,11.517858,11.393572,11.420000,9.851472,294151200
2010-12-10,11.416072,11.466071,11.378572,11.448571,9.876121,262511200
2010-12-13,11.584642,11.609285,11.464286,11.488214,9.910318,439815600
2010-12-14,11.490357,11.519286,11.392858,11.438929,9.867802,351008000
2010-12-15,11.428572,11.535714,11.399643,11.441428,9.869957,417312000
2010-12-16,11.467500,11.521786,11.432143,11.473214,9.897378,322030800
2010-12-17,11.486786,11.492500,11.436786,11.450357,9.877661,386929200
2010-12-20,11.485714,11.544642,11.365357,11.507500,9.926958,385610400
2010-12-21,11.535714,11.585357,11.501785,11.578571,9.988261,256354000
2010-12-22,11.584286,11.632857,11.555357,11.612857,10.017841,265921600
2010-12-23,11.607142,11.612500,11.541785,11.557143,9.969781,223157200
2010-12-27,11.530357,11.622857,11.482857,11.595715,10.003056,249816000
2010-12-28,11.639643,11.666429,11.609285,11.623929,10.027392,175924000
2010-12-29,11.650714,11.658929,11.610714,11.617500,10.021846,163139200
2010-12-30,11.624286,11.625357,11.537500,11.559286,9.971630,157494400
2010-12-31,11.533929,11.552857,11.475357,11.520000,9.937736,193508000
2011-01-03,11.630000,11.795000,11.601429,11.770357,10.153708,445138400
2011-01-04,11.872857,11.875000,11.719643,11.831786,10.206702,309080800
2011-01-05,11.769643,11.940714,11.767858,11.928572,10.290195,255519600
2011-01-06,11.954286,11.973214,11.889286,11.918928,10.281874,300428800
2011-01-07,11.928214,12.012500,11.853572,12.004286,10.355506,311931200
2011-01-10,12.101071,12.258214,12.041785,12.230357,10.550530,448560000
2011-01-11,12.317142,12.320000,12.123929,12.201428,10.525573,444108000
2011-01-12,12.258928,12.301071,12.214286,12.300714,10.611223,302590400
2011-01-13,12.327143,12.380000,12.280357,12.345715,10.650039,296780400
2011-01-14,12.353214,12.445714,12.301429,12.445714,10.736307,308840000
2011-01-18,11.768572,12.312857,11.642858,12.166072,10.495072,1880998000
2011-01-19,12.441072,12.450000,12.031428,12.101429,10.439307,1135612800
2011-01-20,12.015357,12.082143,11.790000,11.881429,10.249525,764789200
2011-01-21,11.920357,11.960000,11.665358,11.668571,10.065904,754401200
2011-01-24,11.673928,12.051785,11.668571,12.051785,10.396483,574683200
2011-01-25,12.011786,12.194285,11.948929,12.192857,10.518178,546868000
2011-01-26,12.248571,12.342857,12.196428,12.280357,10.593659,506875600
2011-01-27,12.277857,12.310357,12.243929,12.257500,10.573944,285026000
2011-01-28,12.291785,12.300000,11.911786,12.003572,10.354892,592057200
2011-01-31,11.992857,12.144286,11.939285,12.118571,10.454096,377246800
2011-02-01,12.189285,12.344643,12.177857,12.322500,10.630016,426633200
2011-02-02,12.301785,12.330358,12.269643,12.297143,10.608141,258955200
2011-02-03,12.278571,12.294286,12.091071,12.265715,10.581032,393797600
2011-02-04,12.272857,12.382143,12.268214,12.375000,10.675306,321840400
2011-02-07,12.424643,12.616072,12.415714,12.567142,10.841055,485021600
2011-02-08,12.631429,12.697143,12.576786,12.685715,10.943342,381040800
2011-02-09,12.685357,12.821428,12.673928,12.791429,11.034535,482745200
2011-02-10,12.763928,12.857142,12.428572,12.662143,10.923009,928550000
2011-02-11,12.669642,12.778571,12.626429,12.744643,10.994177,367572800
2011-02-14,12.742500,12.838572,12.739643,12.827857,11.065962,310416400
2011-02-15,12.828215,12.856071,12.769643,12.853572,11.088144,284174800
2011-02-16,12.885715,13.032143,12.875000,12.968928,11.187657,481157600
2011-02-17,12.758928,12.866786,12.732857,12.796429,11.038851,530583200
2011-02-18,12.811071,12.839286,12.482857,12.520000,10.800391,816057200
2011-02-22,12.219643,12.335714,12.061429,12.093214,10.432225,872555600
2011-02-23,12.098928,12.308572,12.093214,12.236428,10.555768,671854400
2011-02-24,12.286428,12.326786,12.084642,12.245714,10.563777,499900800
2011-02-25,12.330714,12.443929,12.314285,12.434286,10.726447,380018800
2011-02-28,12.544286,12.680357,12.540000,12.614643,10.882033,403074000
2011-03-01,12.695357,12.704286,12.417143,12.475357,10.761879,456136800
2011-03-02,12.498571,12.655357,12.442857,12.575714,10.848451,602590800
2011-03-03,12.756785,12.849643,12.711429,12.841429,11.077671,500788400
2011-03-04,12.859643,12.867500,12.776786,12.857142,11.091225,453266800
2011-03-07,12.907143,12.916785,12.546785,12.691428,10.948271,546123200
2011-03-08,12.675357,12.764286,12.580358,12.705714,10.960596,356316800
2011-03-09,12.667500,12.670000,12.521428,12.588214,10.859233,453306000
2011-03-10,12.468572,12.491786,12.317857,12.381071,10.680540,507539200
2011-03-11,12.333215,12.582857,12.321428,12.571072,10.844445,471080400
2011-03-14,12.613571,12.731428,12.546785,12.627143,10.892817,435957200
2011-03-15,12.217857,12.422857,12.146428,12.336785,10.642338,721081200
2011-03-16,12.214286,12.250000,11.652143,11.786072,10.167266,1162011200
2011-03-17,12.029643,12.128928,11.809286,11.951428,10.309907,659422400
2011-03-18,12.040358,12.078571,11.785714,11.809643,10.187600,753214000
2011-03-21,11.999643,12.133572,11.973572,12.117857,10.453480,409402000
2011-03-22,12.234285,12.236428,12.112143,12.185715,10.512018,325922800
2011-03-23,12.117143,12.150714,11.998215,12.113929,10.450090,372996400
2011-03-24,12.208928,12.357142,12.102143,12.320357,10.628169,404712000
2011-03-25,12.431071,12.573571,12.393572,12.555000,10.830583,448910000
2011-03-28,12.612500,12.654285,12.515715,12.515715,10.796691,309355200
2011-03-29,12.416429,12.534286,12.359285,12.534286,10.812714,352900800
2011-03-30,12.522857,12.531428,12.408571,12.451072,10.740929,329406000
2011-03-31,12.370000,12.492857,12.359285,12.446786,10.737231,274019200
2011-04-01,12.539643,12.556786,12.260715,12.305715,10.615538,418661600
2011-04-04,12.296785,12.307143,12.085714,12.185357,10.511710,460084800
2011-04-05,12.035357,12.223214,12.000000,12.103214,10.440847,482731200
2011-04-06,12.186429,12.282143,12.040714,12.072857,10.414660,402539200
2011-04-07,12.075000,12.158215,12.001071,12.074286,10.415893,373447200
2011-04-08,12.140000,12.148214,11.926785,11.966429,10.322849,377535200
2011-04-11,11.930715,11.988214,11.786428,11.814285,10.191606,398946800
2011-04-12,11.803214,11.918928,11.792857,11.871428,10.240898,425639200
2011-04-13,11.965000,12.005000,11.875714,12.004642,10.355817,346220000
2011-04-14,11.957143,12.000000,11.859285,11.872143,10.241516,301800800
2011-04-15,11.903571,11.915714,11.671429,11.695000,10.088702,453605600
2011-04-18,11.646428,11.865357,11.434286,11.851786,10.223954,609898800
2011-04-19,11.896428,12.070714,11.846786,12.066428,10.409117,419378400
2011-04-20,12.268214,12.348214,12.196428,12.228929,10.549297,700666400
2011-04-21,12.678572,12.683214,12.447143,12.525000,10.804702,753810400
2011-04-25,12.512143,12.633928,12.510715,12.607500,10.875870,266546000
2011-04-26,12.629286,12.678214,12.476786,12.515000,10.796074,338800000
2011-04-27,12.580000,12.583928,12.396428,12.505357,10.787757,356213200
2011-04-28,12.363929,12.491072,12.340000,12.383928,10.683004,360959200
2011-04-29,12.385000,12.641071,12.381071,12.504642,10.787144,1006345200
2011-05-02,12.490714,12.516786,12.339286,12.367143,10.668527,442713600
2011-05-03,12.428214,12.496072,12.343572,12.435715,10.727681,313348000
2011-05-04,12.437857,12.565357,12.388572,12.484643,10.769888,389250400
2011-05-05,12.442857,12.533929,12.358929,12.383928,10.683004,335969200
2011-05-06,12.488929,12.500000,12.364643,12.380714,10.680232,280134400
2011-05-09,12.423572,12.471429,12.376071,12.414286,10.709197,204747200
2011-05-10,12.460357,12.488929,12.380714,12.480357,10.766192,282091600
2011-05-11,12.465000,12.500000,12.330000,12.401072,10.697796,336000000
2011-05-12,12.361428,12.397142,12.223928,12.377500,10.677463,322000000
2011-05-13,12.345000,12.366072,12.155357,12.160714,10.490452,326116000
2011-05-16,12.114285,12.186429,11.878572,11.903571,10.268626,449775200
2011-05-17,11.857142,12.005000,11.811786,12.005000,10.356125,452334400
2011-05-18,12.016786,12.180357,12.000000,12.138214,10.471044,334776400
2011-05-19,12.217143,12.228929,12.095357,12.161786,10.491378,261170000
2011-05-20,12.127143,12.176785,11.965000,11.972143,10.327783,337968400
2011-05-23,11.784643,11.999286,11.765000,11.942857,10.302515,383600000
2011-05-24,11.982142,11.996428,11.833571,11.863929,10.234431,321927200
2011-05-25,11.908215,12.091429,11.887500,12.027857,10.375840,294224000
2011-05-26,11.998929,12.031786,11.943929,11.964286,10.321002,222560800
2011-05-27,11.957143,12.058214,11.939643,12.050357,10.395251,203599200
2011-05-31,12.182143,12.422500,12.178572,12.422500,10.716280,417754400
2011-06-01,12.459642,12.576072,12.308928,12.339643,10.644803,554682800
2011-06-02,12.375000,12.427857,12.296429,12.360714,10.662982,338783200
2011-06-03,12.256429,12.333215,12.214643,12.265715,10.581032,313250000
2011-06-06,12.346429,12.394643,12.064643,12.072857,10.414660,461941200
2011-06-07,12.077500,12.079286,11.853572,11.858571,10.229811,529785200
2011-06-08,11.849286,11.957143,11.808928,11.865714,10.235969,333723600
2011-06-09,11.901786,11.916785,11.812500,11.838928,10.212865,275088800
2011-06-10,11.805357,11.845000,11.625357,11.639286,10.040640,433955200
2011-06-13,11.685715,11.725357,11.609643,11.664286,10.062206,329473200
2011-06-14,11.785714,11.901786,11.761071,11.872857,10.242131,334569200
2011-06-15,11.776786,11.796429,11.602858,11.669642,10.066827,399196000
2011-06-16,11.675000,11.738571,11.368929,11.612857,10.017841,510591200
2011-06-17,11.749643,11.758928,11.405714,11.437857,9.866877,615020000
2011-06-20,11.334286,11.346429,11.089286,11.261429,9.714680,640645600
2011-06-21,11.310000,11.635715,11.257143,11.617857,10.022155,493382400
2011-06-22,11.612857,11.746428,11.513572,11.521786,9.939278,390583200
2011-06-23,11.390715,11.846071,11.361428,11.829643,10.204852,559759200
2011-06-24,11.834642,11.898214,11.610357,11.655357,10.054502,439807200
2011-06-27,11.699643,11.925000,11.687500,11.858571,10.229811,339813600
2011-06-28,11.916072,12.025000,11.908571,11.973572,10.329012,294299600
2011-06-29,12.001429,12.013214,11.852858,11.930000,10.291425,352545200
2011-06-30,11.953571,12.004642,11.887143,11.988214,10.341642,322954800
2011-07-01,11.998215,12.267858,11.935715,12.259286,10.575484,435313200
2011-07-05,12.250000,12.493929,12.232142,12.479643,10.765574,355054000
2011-07-06,12.462500,12.646428,12.382500,12.562857,10.837358,444626000
2011-07-07,12.666785,12.785714,12.642858,12.757143,11.004961,399663600
2011-07-08,12.619286,12.857142,12.578571,12.846786,11.082289,489633200
2011-07-11,12.726429,12.848928,12.600715,12.642858,10.906371,442674400
2011-07-12,12.626071,12.774285,12.450714,12.633928,10.898670,451609200
2011-07-13,12.797500,12.857142,12.727858,12.786428,11.030223,391638800
2011-07-14,12.893214,12.914643,12.726429,12.777500,11.022523,430533600
2011-07-15,12.898929,13.035714,12.827500,13.032857,11.242806,484467200
2011-07-18,13.051071,13.380357,13.045714,13.350000,11.516388,572653200
2011-07-19,13.500000,13.523214,13.332857,13.458928,11.610356,819145600
2011-07-20,14.147142,14.152500,13.785714,13.817857,11.919985,941340400
2011-07-21,13.819643,13.930715,13.710714,13.831786,11.932006,526534400
2011-07-22,13.868571,14.108929,13.848214,14.046429,12.117167,516728800
2011-07-25,13.941072,14.285714,13.915000,14.232142,12.277369,589806000
2011-07-26,14.285714,14.446428,14.274285,14.407500,12.428640,476582400
2011-07-27,14.306786,14.380000,14.005357,14.021071,12.095290,659324400
2011-07-28,13.986428,14.178214,13.861786,13.993571,12.071567,594034000
2011-07-29,13.844286,14.112500,13.714286,13.945714,12.030284,632584400
2011-08-01,14.206429,14.267858,14.013214,14.169642,12.223454,612836000
2011-08-02,14.201786,14.210714,13.869643,13.889643,11.981911,639539600
2011-08-03,13.963572,14.055357,13.651428,14.020357,12.094673,732508000
2011-08-04,13.907500,13.975715,13.476786,13.477500,11.626378,871407600
2011-08-05,13.587143,13.696428,12.948929,13.343572,11.510842,1204590800
2011-08-08,12.917500,13.134643,12.607857,12.614643,10.882033,1143833600
2011-08-09,12.903571,13.378928,12.678572,13.357500,11.522861,1082583600
2011-08-10,13.255357,13.380357,12.946428,12.988929,11.204911,878656800
2011-08-11,13.232857,13.408929,13.025714,13.346429,11.513309,741969200
2011-08-12,13.502500,13.558572,13.365357,13.463928,11.614669,528976000
2011-08-15,13.558214,13.748929,13.503214,13.693214,11.812465,460544000
2011-08-16,13.625714,13.691786,13.430715,13.588572,11.722194,498750000
2011-08-17,13.653929,13.732857,13.500000,13.587143,11.720960,442061200
2011-08-18,13.244286,13.308928,12.906072,13.073215,11.277620,851435200
2011-08-19,12.934643,13.107142,12.714286,12.715357,10.968915,775888400
2011-08-22,13.018214,13.031428,12.681786,12.730000,10.981544,535315200
2011-08-23,12.867857,13.344286,12.750000,13.342857,11.510228,656835200
2011-08-24,13.338214,13.534286,13.235714,13.435000,11.589717,626267600
2011-08-25,13.038571,13.408929,13.035714,13.347143,11.513922,871346000
2011-08-26,13.256071,13.707143,13.242857,13.699286,11.817701,641477200
2011-08-29,13.863571,13.982142,13.857142,13.927500,12.014572,405269200
2011-08-30,13.866072,13.994286,13.793214,13.928214,12.015186,417922400
2011-08-31,13.948929,14.002857,13.637857,13.743929,11.856214,522586400
2011-09-01,13.779285,13.833571,13.597143,13.608214,11.739137,343725200
2011-09-02,13.383572,13.500000,13.279643,13.358929,11.524093,438939200
2011-09-06,13.120358,13.583215,13.088572,13.562143,11.699395,509698000
2011-09-07,13.770000,13.771428,13.642858,13.711785,11.828485,350576800
2011-09-08,13.657143,13.878928,13.653929,13.719286,11.834956,416158400
2011-09-09,13.711785,13.785714,13.393572,13.481428,11.629766,564813200
2011-09-12,13.321428,13.602858,13.282143,13.569285,11.705557,467832400
2011-09-13,13.647857,13.793214,13.580358,13.736428,11.849741,440560400
2011-09-14,13.822143,14.007500,13.777143,13.903571,11.993929,534724400
2011-09-15,13.979643,14.059286,13.925000,14.034286,12.106690,417818800
2011-09-16,14.126429,14.303572,14.108214,14.303572,12.338990,698513200
2011-09-19,14.178572,14.758214,14.114285,14.701072,12.681893,823860800
2011-09-20,14.830358,15.102143,14.685357,14.766071,12.737964,775754000
2011-09-21,14.987143,15.056786,14.714286,14.719286,12.697606,605976000
2011-09-22,14.322500,14.636429,14.167857,14.350715,12.379659,968480800
2011-09-23,14.295714,14.526428,14.280357,14.439285,12.456064,546277200
2011-09-26,14.280714,14.427857,13.975000,14.398929,12.421252,812876400
2011-09-27,14.597500,14.616072,14.216429,14.259286,12.300785,632497600
2011-09-28,14.292500,14.419286,14.161072,14.178928,12.231465,429637600
2011-09-29,14.354285,14.364643,13.793214,13.948929,12.033057,651086800
2011-09-30,13.825714,13.888928,13.613571,13.618571,11.748072,547640800
2011-10-03,13.584642,13.665714,13.327500,13.378572,11.541036,669099200
2011-10-04,13.377500,13.635715,12.651428,13.303572,11.476339,1233677200
2011-10-05,13.137857,13.565000,12.867857,13.508928,11.653490,786469600
2011-10-06,13.333215,13.742143,13.278571,13.477500,11.626378,812582400
2011-10-07,13.420714,13.490714,13.160357,13.207143,11.393154,535458000
2011-10-10,13.538929,13.886071,13.507500,13.886071,11.978829,442514800
2011-10-11,14.020357,14.399285,13.982142,14.296071,12.332519,605687600
2011-10-12,14.547857,14.616072,14.290714,14.363929,12.391056,622286000
2011-10-13,14.463572,14.586785,14.387500,14.586785,12.583302,426185200
2011-10-14,14.886786,15.071428,14.831072,15.071428,13.001380,573367200
2011-10-17,15.062143,15.239285,14.855000,14.999643,12.939456,686044800
2011-10-18,15.062857,15.171785,14.856786,15.080000,13.008774,881602400
2011-10-19,14.333928,14.586429,14.207143,14.236428,12.281065,1104059600
2011-10-20,14.285714,14.298214,14.078929,14.118215,12.179091,549270400
2011-10-21,14.217857,14.255000,13.955358,14.031072,12.103919,621244400
2011-10-24,14.149285,14.517858,14.121428,14.491786,12.501353,502138000
2011-10-25,14.465357,14.519643,14.192142,14.206072,12.254880,430427200
2011-10-26,14.348572,14.376785,14.041072,14.307143,12.342071,456304800
2011-10-27,14.555715,14.607142,14.353214,14.453215,12.468077,494664800
2011-10-28,14.392858,14.512500,14.375357,14.462500,12.476088,322842800
2011-10-31,14.372143,14.618929,14.323215,14.456429,12.470849,385501200
2011-11-01,14.193214,14.267858,14.043571,14.161072,12.216059,531790000
2011-11-02,14.288929,14.301429,14.111072,14.193214,12.243789,327350800
2011-11-03,14.252500,14.407143,14.120000,14.395357,12.418167,441386400
2011-11-04,14.358214,14.408571,14.255714,14.294286,12.330978,302229200
2011-11-07,14.282500,14.285714,14.147500,14.276072,12.315267,270275600
2011-11-08,14.364643,14.571428,14.341429,14.508214,12.515526,400442000
2011-11-09,14.177500,14.317500,14.079643,14.117143,12.178165,558684000
2011-11-10,14.179643,14.186071,13.648214,13.757857,11.868225,744752400
2011-11-11,13.807500,13.882143,13.580714,13.736428,11.849741,653786000
2011-11-14,13.697143,13.758928,13.507143,13.545000,11.684607,432905200
2011-11-15,13.600000,13.910714,13.551785,13.886786,11.979448,430810800
2011-11-16,13.901786,13.969286,13.725715,13.741786,11.854367,349210400
2011-11-17,13.713572,13.735000,13.410714,13.478929,11.627609,479900400
2011-11-18,13.532857,13.571072,13.388572,13.390715,11.551511,371938000
2011-11-21,13.228572,13.274285,13.068214,13.178928,11.368814,447980400
2011-11-22,13.250714,13.497500,13.247857,13.446786,11.599884,409021200
2011-11-23,13.375357,13.422857,13.102858,13.106786,11.306582,428271200
2011-11-25,13.157857,13.255357,12.975715,12.984643,11.201215,254760800
2011-11-28,13.298214,13.454286,13.226071,13.432858,11.587867,346413200
2011-11-29,13.422857,13.529643,13.221429,13.328571,11.497901,375855200
2011-11-30,13.617500,13.652857,13.510715,13.650000,11.775183,405938400
2011-12-01,13.662143,13.892858,13.598214,13.854643,11.951722,387181200
2011-12-02,13.922500,14.058214,13.877857,13.917857,12.006251,379055600
2011-12-05,14.053214,14.157500,13.942500,14.036072,12.108231,357210000
2011-12-06,14.018214,14.093928,13.906428,13.962500,12.044764,283598000
2011-12-07,13.926071,13.962143,13.812857,13.896071,11.987458,304746400
2011-12-08,13.980357,14.125000,13.936786,13.952143,12.035830,376356400
2011-12-09,14.030357,14.072857,13.965357,14.057858,12.127026,296993200
2011-12-12,13.988571,14.067857,13.908929,13.994286,12.072182,301067200
2011-12-13,14.035714,14.121428,13.825000,13.886071,11.978829,338928800
2011-12-14,13.810715,13.835000,13.488571,13.578215,11.713259,406887600
2011-12-15,13.690357,13.705000,13.511071,13.533571,11.674747,256200000
2011-12-16,13.584286,13.719643,13.556071,13.607857,11.738831,421478400
2011-12-19,13.659643,13.744643,13.588572,13.650357,11.775493,235530400
2011-12-20,13.848572,14.146428,13.830714,14.141071,12.198809,337215200
2011-12-21,14.167500,14.189285,14.000357,14.158929,12.214212,262948000
2011-12-22,14.178572,14.254642,14.146428,14.233929,12.278913,202358800
2011-12-23,14.274643,14.413929,14.267500,14.404643,12.426182,269399200
2011-12-27,14.396428,14.610357,14.393572,14.518929,12.524765,265076000
2011-12-28,14.531786,14.580358,14.333571,14.380000,12.404922,228662000
2011-12-29,14.407143,14.487500,14.303928,14.468572,12.481326,215978000
2011-12-30,14.411072,14.510000,14.410357,14.464286,12.477631,179662000
2012-01-03,14.621428,14.732142,14.607142,14.686786,12.669562,302220800
2012-01-04,14.642858,14.810000,14.617143,14.765715,12.737655,260022000
2012-01-05,14.819643,14.948215,14.738214,14.929643,12.879071,271269600
2012-01-06,14.991786,15.098214,14.972143,15.085714,13.013705,318292800
2012-01-09,15.196428,15.276786,15.048214,15.061786,12.993064,394024400
2012-01-10,15.211071,15.214286,15.053572,15.115714,13.039587,258196400
