Date,Open,High,Low,Close,Adj Close,Volume
1986-09-10,4.203125,4.203125,4.117188,4.164063,0.378280,8102400
1986-09-11,4.117188,4.140625,3.984375,4.031250,0.366215,14419200
1986-09-12,4.062500,4.078125,3.906250,3.921875,0.356279,14809600
1986-09-15,3.937500,3.976563,3.921875,3.953125,0.359118,8806400
1986-09-16,3.953125,3.953125,3.859375,3.945313,0.358408,7696000
1986-09-17,3.960938,4.000000,3.914063,3.921875,0.356279,6321600
1986-09-18,3.812500,3.906250,3.812500,3.875000,0.352020,11372800
1986-09-19,3.828125,3.851563,3.765625,3.765625,0.342084,13646400
1986-09-22,3.796875,3.835938,3.781250,3.835938,0.348472,9446400
1986-09-23,3.843750,3.906250,3.828125,3.898438,0.354150,9481600
1986-09-24,3.937500,4.062500,3.914063,4.007813,0.364086,9473600
1986-09-25,4.000000,4.000000,3.859375,3.906250,0.354859,8696000
1986-09-26,3.906250,3.976563,3.890625,3.929688,0.356988,6252800
1986-09-29,3.890625,3.968750,3.843750,3.953125,0.359118,6196800
1986-09-30,3.992188,4.054688,3.992188,4.000000,0.363376,4345600
1986-10-01,4.031250,4.109375,4.000000,4.031250,0.366215,7278400
1986-10-02,4.039063,4.054688,4.000000,4.039063,0.366924,3804800
1986-10-03,4.062500,4.078125,4.007813,4.023438,0.365505,5420800
1986-10-06,4.023438,4.078125,3.976563,3.976563,0.361247,2376000
1986-10-07,3.960938,4.031250,3.867188,4.031250,0.366215,5316800
1986-10-08,4.000000,4.117188,4.000000,4.117188,0.374022,5960000
1986-10-09,4.125000,4.234375,4.109375,4.125000,0.374731,6492800
1986-10-10,4.125000,4.156250,4.085938,4.101563,0.372602,3180800
1986-10-13,4.117188,4.117188,4.078125,4.101563,0.372602,2913600
1986-10-14,4.125000,4.203125,4.093750,4.179688,0.379699,7876800
1986-10-15,4.187500,4.281250,4.171875,4.273438,0.388216,6502400
1986-10-16,4.289063,4.367188,4.250000,4.367188,0.396733,8267200
1986-10-17,4.343750,4.375000,4.328125,4.375000,0.397443,7358400
1986-10-20,4.343750,4.343750,4.273438,4.289063,0.389636,4665600
1986-10-21,4.312500,4.320313,4.281250,4.296875,0.390345,2883200
1986-10-22,4.289063,4.367188,4.289063,4.335938,0.393894,4721600
1986-10-23,4.351563,4.367188,4.328125,4.351563,0.395313,6368000
1986-10-24,4.367188,4.367188,4.289063,4.289063,0.389636,3816000
1986-10-27,4.304688,4.351563,4.289063,4.335938,0.393894,2984000
1986-10-28,4.343750,4.351563,4.281250,4.289063,0.389636,4060800
1986-10-29,4.296875,4.335938,4.257813,4.312500,0.391765,5073600
1986-10-30,4.367188,4.382813,4.320313,4.343750,0.394603,9929600
1986-10-31,4.359375,4.367188,4.328125,4.359375,0.396023,6537600
1986-11-03,4.375000,4.382813,4.343750,4.351563,0.395313,5014400
1986-11-04,4.343750,4.375000,4.335938,4.367188,0.396733,5660800
1986-11-05,4.367188,4.429688,4.359375,4.406250,0.400281,9939200
1986-11-06,4.382813,4.406250,4.359375,4.398438,0.399572,4123200
1986-11-07,4.375000,4.398438,4.335938,4.343750,0.394603,5088000
1986-11-10,4.328125,4.367188,4.328125,4.359375,0.396023,4432000
1986-11-11,4.367188,4.382813,4.351563,4.375000,0.397443,4123200
1986-11-12,4.406250,4.421875,4.367188,4.375000,0.397443,4657600
1986-11-13,4.375000,4.382813,4.265625,4.265625,0.387506,8945600
1986-11-14,4.257813,4.328125,4.218750,4.320313,0.392474,8710400
1986-11-17,4.226563,4.296875,4.218750,4.226563,0.417847,6537600
1986-11-18,4.234375,4.250000,4.054688,4.078125,0.403172,9769600
1986-11-19,4.046875,4.164063,4.046875,4.148438,0.410124,7304000
1986-11-20,4.203125,4.210938,4.148438,4.210938,0.416302,9294400
1986-11-21,4.210938,4.335938,4.203125,4.335938,0.428661,13948800
1986-11-24,4.328125,4.414063,4.320313,4.390625,0.434067,9675200
1986-11-25,4.367188,4.390625,4.312500,4.367188,0.431750,8124800
1986-11-26,4.343750,4.359375,4.312500,4.343750,0.429433,3259200
1986-11-28,4.351563,4.351563,4.273438,4.281250,0.423254,1406400
1986-12-01,4.218750,4.242188,4.164063,4.242188,0.419392,5947200
1986-12-02,4.265625,4.375000,4.265625,4.375000,0.432522,9411200
1986-12-03,4.359375,4.437500,4.351563,4.421875,0.437156,9808000
1986-12-04,4.414063,4.429688,4.335938,4.343750,0.429433,5468800
1986-12-05,4.320313,4.375000,4.304688,4.335938,0.428661,6608000
1986-12-08,4.320313,4.492188,4.320313,4.437500,0.438701,7532800
1986-12-09,4.421875,4.460938,4.382813,4.406250,0.435612,4124800
1986-12-10,4.390625,4.500000,4.375000,4.476563,0.442563,6128000
1986-12-11,4.437500,4.460938,4.367188,4.414063,0.436384,6057600
1986-12-12,4.375000,4.398438,4.296875,4.304688,0.425571,7214400
1986-12-15,4.265625,4.335938,4.226563,4.335938,0.428661,15334400
1986-12-16,4.335938,4.375000,4.320313,4.375000,0.432522,12422400
1986-12-17,4.351563,4.375000,4.312500,4.328125,0.427888,5939200
1986-12-18,4.312500,4.328125,4.265625,4.273438,0.422481,5118400
1986-12-19,4.265625,4.273438,4.203125,4.265625,0.421709,20480000
1986-12-22,4.250000,4.312500,4.187500,4.187500,0.413985,10180800
1986-12-23,4.187500,4.195313,4.125000,4.140625,0.409351,9753600
1986-12-24,4.156250,4.203125,4.148438,4.171875,0.412441,4974400
1986-12-26,4.164063,4.242188,4.140625,4.242188,0.419392,3417600
1986-12-29,4.242188,4.242188,4.132813,4.148438,0.410124,3448000
1986-12-30,4.140625,4.171875,4.132813,4.156250,0.410896,3344000
1986-12-31,4.171875,4.187500,4.078125,4.101563,0.405490,7540800
1987-01-02,4.101563,4.234375,4.101563,4.210938,0.416302,4073600
1987-01-05,4.265625,4.367188,4.242188,4.367188,0.431750,9056000
1987-01-06,4.367188,4.398438,4.343750,4.351563,0.430205,9916800
1987-01-07,4.335938,4.382813,4.320313,4.351563,0.430205,6905600
1987-01-08,4.351563,4.359375,4.281250,4.304688,0.425571,13388800
1987-01-09,4.328125,4.390625,4.296875,4.343750,0.429433,14907200
1987-01-12,4.312500,4.335938,4.296875,4.304688,0.425571,8849600
1987-01-13,4.281250,4.312500,4.234375,4.281250,0.423254,6739200
1987-01-14,4.273438,4.398438,4.265625,4.375000,0.432522,10025600
1987-01-15,4.390625,4.523438,4.390625,4.468750,0.441790,16640000
1987-01-16,4.546875,4.585938,4.492188,4.546875,0.449514,17920000
1987-01-19,4.562500,4.687500,4.500000,4.687500,0.463416,10627200
1987-01-20,4.687500,4.703125,4.562500,4.593750,0.454148,9705600
1987-01-21,4.531250,4.664063,4.531250,4.593750,0.454148,9923200
1987-01-22,4.562500,4.687500,4.562500,4.687500,0.463416,14728000
1987-01-23,4.781250,4.929688,4.656250,4.687500,0.463416,24960000
1987-01-26,4.703125,4.750000,4.664063,4.703125,0.464961,17920000
1987-01-27,4.726563,4.882813,4.726563,4.851563,0.479636,12681600
1987-01-28,4.875000,4.875000,4.820313,4.851563,0.479636,10878400
1987-01-29,4.843750,4.898438,4.765625,4.773438,0.471913,8716800
1987-01-30,4.789063,4.812500,4.687500,4.726563,0.467279,10721600
1987-02-02,4.710938,4.773438,4.671875,4.757813,0.470368,7660800
1987-02-03,4.773438,4.828125,4.734375,4.812500,0.475774,10745600
1987-02-04,4.812500,4.898438,4.796875,4.898438,0.484270,12124800
1987-02-05,4.906250,4.976563,4.890625,4.929688,0.487360,10200000
1987-02-06,4.937500,4.953125,4.890625,4.914063,0.485815,8683200
1987-02-09,4.898438,4.921875,4.835938,4.859375,0.480408,4993600
1987-02-10,4.843750,4.843750,4.742188,4.812500,0.475774,8689600
1987-02-11,4.828125,5.000000,4.820313,5.000000,0.494311,16480000
1987-02-12,5.000000,5.070313,4.976563,5.007813,0.495083,16960000
1987-02-13,5.039063,5.171875,5.031250,5.164063,0.510530,15347200
1987-02-17,5.164063,5.390625,5.140625,5.390625,0.532929,10204800
1987-02-18,5.453125,5.531250,5.390625,5.437500,0.537564,14462400
1987-02-19,5.437500,5.468750,5.328125,5.351563,0.529067,10038400
1987-02-20,5.343750,5.351563,5.281250,5.281250,0.522116,10566400
1987-02-23,5.187500,5.273438,5.140625,5.187500,0.549292,9640000
1987-02-24,5.187500,5.304688,5.187500,5.304688,0.561701,7664000
1987-02-25,5.304688,5.359375,5.273438,5.304688,0.561701,7409600
1987-02-26,5.304688,5.390625,5.218750,5.304688,0.561701,6014400
1987-02-27,5.328125,5.390625,5.320313,5.390625,0.570801,5720000
1987-03-02,5.437500,5.453125,5.335938,5.367188,0.568319,8590400
1987-03-03,5.367188,5.492188,5.343750,5.468750,0.579073,10409600
1987-03-04,5.515625,5.718750,5.515625,5.710938,0.604717,15520000
1987-03-05,5.773438,5.796875,5.671875,5.687500,0.602236,13236800
1987-03-06,5.671875,5.671875,5.578125,5.640625,0.597273,7369600
1987-03-09,5.625000,5.625000,5.531250,5.531250,0.585691,6134400
1987-03-10,5.515625,5.664063,5.507813,5.640625,0.597273,10561600
1987-03-11,5.718750,5.781250,5.648438,5.656250,0.598927,11083200
1987-03-12,5.687500,5.695313,5.609375,5.609375,0.593963,7532800
1987-03-13,5.625000,5.640625,5.578125,5.617188,0.594791,6379200
1987-03-16,5.601563,5.601563,5.531250,5.554688,0.588173,4579200
1987-03-17,5.554688,5.671875,5.554688,5.664063,0.599754,5184000
